PID,X,Y,Z
211768,243236.852295,8196927.298096,3562.0
211769,243236.860596,8196916.399902,3562.0
211770,243236.868896,8196916.399902,3562.0
211771,243236.877197,8196930.597412,3562.0
211772,243236.877197,8197084.001221,3520.0
211773,243236.910156,8196893.303955,3566.0
211774,243236.910156,8196911.620605,3564.0
211775,243236.910156,8196976.389648,3546.0
211776,243236.918213,8196942.655273,3556.0
211777,243236.918213,8197075.002686,3522.0
211778,243236.926514,8195955.774414,3540.0
211779,243236.926514,8196795.200684,3576.0
211780,243236.926514,8196898.00293,3560.0
211781,243236.926514,8196922.798828,3562.0
211782,243236.934814,8196973.400146,3548.0
211783,243236.943115,8196916.799805,3562.0
211784,243236.951416,8196846.001953,3570.0
211785,243236.951416,8196875.996826,3568.0
211786,243236.967773,8196513.489014,3532.0
211787,243236.967773,8196592.945313,3566.0
211788,243236.976074,8195965.262817,3536.0
211789,243236.976074,8196100.439697,3528.0
211790,243236.992432,8196817.796875,3576.0
211791,243237.000732,8196991.01709,3544.0
211792,243237.009033,8195964.912842,3536.0
211793,243237.009033,8196917.199707,3562.0
211794,243237.017334,8196598.374268,3570.0
211795,243237.017334,8196856.000244,3570.0
211796,243237.025635,8197014.173096,3536.0
211797,243237.041992,8196829.804688,3582.0
211798,243237.041992,8196838.003418,3574.0
211799,243237.041992,8197048.99707,3530.0
211800,243237.041992,8197055.395996,3528.0
211801,243237.050293,8196769.39502,3572.0
211802,243237.050293,8196902.002441,3560.0
211803,243237.058594,8195985.449341,3538.0
211804,243237.058594,8196892.803955,3568.0
211805,243237.06665,8195989.908569,3536.0
211806,243237.06665,8196769.39502,3572.0
211807,243237.074951,8196939.595947,3556.0
211808,243237.074951,8197038.688965,3532.0
211809,243237.083252,8196780.003174,3576.0
211810,243237.083252,8196918.899414,3562.0
211811,243237.083252,8196918.999512,3562.0
211812,243237.083252,8196919.099365,3562.0
211813,243237.083252,8196919.199463,3562.0
211814,243237.091553,8196820.196289,3578.0
211815,243237.091553,8196836.603516,3576.0
211816,243237.091553,8196918.799561,3562.0
211817,243237.091553,8196925.198486,3562.0
211818,243237.091553,8197004.804688,3538.0
211819,243237.099854,8196838.213379,3574.0
211820,243237.10791,8196797.400391,3576.0
211821,243237.116211,8196763.996094,3570.0
211822,243237.116211,8196911.800781,3564.0
211823,243237.116211,8196925.098389,3562.0
211824,243237.132813,8196795.790527,3576.0
211825,243237.132813,8196949.404297,3556.0
211826,243237.132813,8197075.402588,3522.0
211827,243237.140869,8196924.998535,3562.0
211828,243237.140869,8196942.395508,3556.0
211829,243237.14917,8196003.506226,3532.0
211830,243237.14917,8196592.765381,3566.0
211831,243237.14917,8196976.599609,3546.0
211832,243237.157471,8197027.200928,3534.0
211833,243237.165771,8196003.586304,3532.0
211834,243237.165771,8196796.400391,3576.0
211835,243237.165771,8196829.804688,3582.0
211836,243237.165771,8196888.604736,3572.0
211837,243237.165771,8196966.201416,3554.0
211838,243237.182129,8196820.316406,3578.0
211839,243237.182129,8196888.604736,3572.0
211840,243237.19043,8196889.20459,3572.0
211841,243237.19873,8196935.59668,3558.0
211842,243237.207031,8196864.398682,3572.0
211843,243237.215088,8195984.269531,3538.0
211844,243237.215088,8196797.200195,3576.0
211845,243237.215088,8196833.00415,3580.0
211846,243237.215088,8196838.40332,3574.0
211847,243237.231689,8196917.5896,3562.0
211848,243237.231689,8196981.658691,3546.0
211849,243237.248291,8196826.995117,3582.0
211850,243237.248291,8196918.409668,3562.0
211851,243237.256348,8197067.604004,3524.0
211852,243237.264648,8196663.203369,3570.0
211853,243237.289307,8195985.569336,3538.0
211854,243237.289307,8196900.002686,3560.0
211855,243237.289307,8196942.06543,3556.0
211856,243237.289307,8197075.80249,3522.0
211857,243237.297607,8196611.462158,3578.0
211858,243237.297607,8196820.39624,3578.0
211859,243237.297607,8196892.803955,3568.0
211860,243237.297607,8196901.002441,3560.0
211861,243237.297607,8197060.995117,3526.0
211862,243237.297607,8197084.001221,3520.0
211863,243237.305908,8196797.000244,3576.0
211864,243237.305908,8196817.666748,3576.0
211865,243237.305908,8196921.799072,3562.0
211866,243237.314209,8196889.594482,3572.0
211867,243237.314209,8196921.999023,3562.0
211868,243237.32251,8196779.813232,3576.0
211869,243237.32251,8197000.245605,3540.0
211870,243237.330566,8195965.202881,3536.0
211871,243237.330566,8196798.000244,3576.0
211872,243237.330566,8196919.599365,3562.0
211873,243237.330566,8196939.595947,3556.0
211874,243237.338867,8196746.099121,3566.0
211875,243237.338867,8197014.603027,3536.0
211876,243237.35791,8197089.602862,3518.412889
211877,243237.363525,8196890.204346,3572.0
211878,243237.363525,8196917.999512,3562.0
211879,243237.363525,8196925.998291,3562.0
211880,243237.380127,8196822.99585,3580.0
211881,243237.380127,8196977.799316,3546.0
211882,243237.388428,8196890.004395,3572.0
211883,243237.404785,8195960.553589,3538.0
211884,243237.404785,8196888.2146,3572.0
211885,243237.413086,8196838.683105,3574.0
211886,243237.413086,8196859.039795,3572.0
211887,243237.413086,8196900.002686,3560.0
211888,243237.413086,8196901.002441,3560.0
211889,243237.421387,8196669.88208,3568.0
211890,243237.421387,8196883.595459,3568.0
211891,243237.421387,8196926.798096,3562.0
211892,243237.421387,8197077.002441,3522.0
211893,243237.429688,8196837.603271,3576.0
211894,243237.429688,8196855.000488,3570.0
211895,243237.429688,8196893.303955,3566.0
211896,243237.437744,8196774.204346,3574.0
211897,243237.437744,8196820.39624,3578.0
211898,243237.446045,8196966.201416,3554.0
211899,243237.454346,8196892.00415,3570.0
211900,243237.462646,8195979.140381,3538.0
211901,243237.470947,8196829.604736,3582.0
211902,243237.470947,8196941.795654,3556.0
211903,243237.479004,8196894.403564,3562.0
211904,243237.487305,8196883.595459,3568.0
211905,243237.503906,8196798.600098,3576.0
211906,243237.511963,8197000.005615,3540.0
211907,243237.528564,8196839.003174,3574.0
211908,243237.536865,8196779.603271,3576.0
211909,243237.536865,8196890.254395,3572.0
211910,243237.536865,8196995.776367,3542.0
211911,243237.536865,8197027.60083,3534.0
211912,243237.536865,8197077.112305,3522.0
211913,243237.544922,8196919.999268,3562.0
211914,243237.544922,8197055.456055,3528.0
211915,243237.553223,8196817.396729,3576.0
211916,243237.553223,8196920.099365,3562.0
211917,243237.578125,8196864.768799,3572.0
211918,243237.578125,8196920.199219,3562.0
211919,243237.578125,8197068.203857,3524.0
211920,243237.586182,8197004.844727,3538.0
211921,243237.594482,8196769.035156,3572.0
211922,243237.602783,8196837.603271,3576.0
211923,243237.602783,8196839.403076,3574.0
211924,243237.602783,8196887.804688,3572.0
211925,243237.611084,8196834.803955,3578.0
211926,243237.627441,8197014.913086,3536.0
211927,243237.635742,8196800.199707,3576.0
211928,243237.635742,8197068.803711,3524.0
211929,243237.635742,8197069.403564,3524.0
211930,243237.644043,8196878.796387,3568.0
211931,243237.644043,8196935.59668,3558.0
211932,243237.644043,8196969.400879,3552.0
211933,243237.644043,8197070.003662,3524.0
211934,243237.652344,8196887.604736,3572.0
211935,243237.652344,8196893.703857,3564.0
211936,243237.652344,8196980.798828,3546.0
211937,243237.652344,8196981.398682,3546.0
211938,243237.652344,8197069.09375,3524.0
211939,243237.6604,8196799.599854,3576.0
211940,243237.6604,8197061.165039,3526.0
211941,243237.6604,8197077.202393,3522.0
211942,243237.668701,8196978.199219,3546.0
211943,243237.685303,8195918.720825,3544.0
211944,243237.685303,8196912.200684,3564.0
211945,243237.693359,8196586.226563,3564.0
211946,243237.693359,8196817.206787,3576.0
211947,243237.693359,8196893.003906,3566.0
211948,243237.70166,8196847.001709,3570.0
211949,243237.709961,8195984.529541,3538.0
211950,243237.718262,8196525.606934,3538.0
211951,243237.726563,8196820.366455,3578.0
211952,243237.726563,8196876.196777,3568.0
211953,243237.726563,8196912.200684,3564.0
211954,243237.726563,8196986.797852,3548.0
211955,243237.734619,8196800.799805,3576.0
211956,243237.734619,8196935.796631,3558.0
211957,243237.767578,8196764.855957,3570.0
211958,243237.767578,8196890.204346,3572.0
211959,243237.775879,8196720.193604,3564.0
211960,243237.775879,8196773.604248,3574.0
211961,243237.78418,8196603.053467,3574.0
211962,243237.78418,8196799.0,3576.0
211963,243237.79248,8196816.996826,3576.0
211964,243237.79248,8196941.645508,3556.0
211965,243237.800781,8196044.689209,3530.0
211966,243237.800781,8196044.769165,3530.0
211967,243237.800781,8196956.603027,3556.0
211968,243237.800781,8197027.810791,3534.0
211969,243237.800781,8197039.198975,3532.0
211970,243237.808838,8196719.683594,3564.0
211971,243237.817139,8196756.887207,3568.0
211972,243237.817139,8196956.312988,3556.0
211973,243237.825439,8196834.604004,3578.0
211974,243237.825439,8196935.896484,3558.0
211975,243237.83374,8196882.995605,3568.0
211976,243237.841797,8196447.750122,3516.0
211977,243237.841797,8196876.796631,3568.0
211978,243237.858398,8196865.19873,3572.0
211979,243237.866699,8196568.519531,3556.0
211980,243237.866699,8196722.043213,3564.0
211981,243237.866699,8196865.398682,3572.0
211982,243237.866699,8196978.799316,3546.0
211983,243237.875,8196956.003174,3556.0
211984,243237.875,8196980.608887,3546.0
211985,243237.875,8197085.000977,3520.0
211986,243237.883057,8196935.996582,3558.0
211987,243237.907959,8196936.796387,3558.0
211988,243237.916016,8196893.403809,3564.0
211989,243237.924316,8196878.726318,3568.0
211990,243237.932617,8196939.755859,3556.0
211991,243237.940918,8197015.202881,3536.0
211992,243237.949219,8196779.203369,3576.0
211993,243237.957275,8196729.521973,3564.0
211994,243237.957275,8196834.604004,3578.0
211995,243237.965576,8196956.792969,3556.0
211996,243237.973877,8195978.500488,3538.0
211997,243237.973877,8196815.797119,3576.0
211998,243237.982178,8196949.404297,3556.0
211999,243237.990234,8196820.196289,3578.0
212000,243237.998535,8196815.397217,3576.0
212001,243237.998535,8196955.683105,3556.0
212002,243238.006836,8196586.036377,3564.0
212003,243238.006836,8197061.39502,3526.0
212004,243238.011787,8195892.842261,3544.0
212005,243238.015137,8196826.205322,3582.0
212006,243238.015137,8197055.595947,3528.0
212007,243238.023438,8196893.003906,3564.0
212008,243238.031494,8196768.595215,3572.0
212009,243238.031494,8196801.56958,3576.0
212010,243238.031494,8196973.400146,3548.0
212011,243238.039795,8196606.912842,3576.0
212012,243238.039795,8196764.875732,3570.0
212013,243238.039795,8196802.399414,3576.0
212014,243238.039795,8196941.395508,3556.0
212015,243238.048096,8196127.61499,3526.0
212016,243238.048096,8196558.091309,3550.0
212017,243238.056396,8196837.323486,3576.0
212018,243238.059127,8197089.599103,3518.500466
212019,243238.064453,8196858.599854,3572.0
212020,243238.064453,8196877.596436,3568.0
212021,243238.064453,8196882.195801,3568.0
212022,243238.064453,8196980.398926,3546.0
212023,243238.072754,8195956.924194,3540.0
212024,243238.081055,8196558.251221,3550.0
212025,243238.081055,8197028.000732,3534.0
212026,243238.089355,8196708.765381,3564.0
212027,243238.089355,8196894.763672,3562.0
212028,243238.097656,8196728.362061,3564.0
212029,243238.097656,8196728.791992,3564.0
212030,243238.105713,8196819.396484,3578.0
212031,243238.114014,8196957.00293,3556.0
212032,243238.122314,8195990.488525,3536.0
212033,243238.122314,8196379.431885,3516.0
212034,243238.138672,8196626.749512,3578.0
212035,243238.138672,8196840.022949,3574.0
212036,243238.138672,8196957.302979,3556.0
212037,243238.146973,8196878.596436,3568.0
212038,243238.146973,8196969.660889,3552.0
212039,243238.146973,8196971.000488,3550.0
212040,243238.171875,8196508.759766,3530.0
212041,243238.179932,8196955.40332,3556.0
212042,243238.179932,8196957.602783,3556.0
212043,243238.188232,8196877.996582,3568.0
212044,243238.188232,8196891.00415,3570.0
212045,243238.196533,8196884.395264,3572.0
212046,243238.204834,8195984.779419,3538.0
212047,243238.204834,8196844.002197,3572.0
212048,243238.204834,8196878.316406,3568.0
212049,243238.204834,8196940.995605,3556.0
212050,243238.221191,8196854.000488,3570.0
212051,243238.221191,8196930.827393,3562.0
212052,243238.229492,8196379.451904,3516.0
212053,243238.229492,8196852.000977,3570.0
212054,243238.229492,8196853.000732,3570.0
212055,243238.229492,8196882.995605,3570.0
212056,243238.262451,8196596.394775,3568.0
212057,243238.262451,8196973.600098,3548.0
212058,243238.270752,8196367.253906,3516.0
212059,243238.270752,8196802.999268,3576.0
212060,243238.270752,8197039.198975,3532.0
212061,243238.279053,8196647.72583,3576.0
212062,243238.279053,8196892.604004,3566.0
212063,243238.279053,8196940.595703,3556.0
212064,243238.287109,8195979.610352,3538.0
212065,243238.287109,8196912.440674,3564.0
212066,243238.287109,8197070.803467,3524.0
212067,243238.29541,8196957.792725,3556.0
212068,243238.303711,8196852.000977,3570.0
212069,243238.303711,8196892.604004,3566.0
212070,243238.303711,8196939.99585,3556.0
212071,243238.303711,8196955.203125,3556.0
212072,243238.312012,8196755.467529,3568.0
212073,243238.328369,8196844.212158,3572.0
212074,243238.33667,8196858.399902,3572.0
212075,243238.33667,8196866.168457,3572.0
212076,243238.33667,8197071.393311,3524.0
212077,243238.353271,8196610.982178,3578.0
212078,243238.353271,8196789.001709,3578.0
212079,243238.353271,8196854.000488,3570.0
212080,243238.361328,8196890.204346,3572.0
212081,243238.361328,8197072.003174,3524.0
212082,243238.361328,8197072.423096,3524.0
212083,243238.369629,8196754.887451,3568.0
212084,243238.369629,8196788.601807,3578.0
212085,243238.369629,8196788.801758,3578.0
212086,243238.37793,8196958.002686,3556.0
212087,243238.37793,8196958.602783,3556.0
212088,243238.394287,8195961.373535,3538.0
212089,243238.394287,8196768.215332,3572.0
212090,243238.394287,8196949.804199,3556.0
212091,243238.402588,8196837.003418,3576.0
212092,243238.410889,8196573.958496,3558.0
212093,243238.410889,8196955.003174,3556.0
212094,243238.419189,8197015.373047,3536.0
212095,243238.419189,8197072.803223,3524.0
212096,243238.42749,8196042.81958,3530.0
212097,243238.42749,8196804.39917,3576.0
212098,243238.42749,8196809.998047,3576.0
212099,243238.435547,8197056.015869,3528.0
212100,243238.443848,8196102.209351,3528.0
212101,243238.443848,8197072.803223,3524.0
212102,243238.460449,8196042.709595,3530.0
212103,243238.460449,8196892.00415,3568.0
212104,243238.468506,8196809.698242,3576.0
212105,243238.476807,8195952.015137,3542.0
212106,243238.476807,8196818.956543,3578.0
212107,243238.493408,8196787.001953,3578.0
212108,243238.493408,8196986.547852,3548.0
212109,243238.501709,8196042.5896,3530.0
212110,243238.509766,8196844.402344,3572.0
212111,243238.509766,8196958.792725,3556.0
212112,243238.518066,8196519.057861,3534.0
212113,243238.518066,8196808.998291,3576.0
212114,243238.518066,8196809.398193,3576.0
212115,243238.518066,8196810.62793,3576.0
212116,243238.526367,8196959.602539,3556.0
212117,243238.534668,8196804.698975,3576.0
212118,243238.534668,8196954.67334,3556.0
212119,243238.542725,8196808.398438,3576.0
212120,243238.542725,8196883.79541,3572.0
212121,243238.542725,8197061.744873,3526.0
212122,243238.542725,8197073.013184,3524.0
212123,243238.551025,8196959.30249,3556.0
212124,243238.559326,8196741.739746,3566.0
212125,243238.559326,8196803.999023,3576.0
212126,243238.567627,8196658.354004,3572.0
212127,243238.567627,8196811.197998,3576.0
212128,243238.583984,8196851.000977,3570.0
212129,243238.583984,8196890.204346,3572.0
212130,243238.583984,8196895.203613,3562.0
212131,243238.583984,8196903.802002,3562.0
212132,243238.592285,8196834.273926,3578.0
212133,243238.600586,8196867.198242,3572.0
212134,243238.608887,8196891.804199,3568.0
212135,243238.608887,8196959.002686,3556.0
212136,243238.616943,8196545.453369,3544.0
212137,243238.616943,8196686.569336,3564.0
212138,243238.616943,8196867.098389,3572.0
212139,243238.633545,8196886.804932,3572.0
212140,243238.641846,8196789.801514,3578.0
212141,243238.641846,8196836.603516,3576.0
212142,243238.641846,8196866.998291,3572.0
212143,243238.641846,8196882.195801,3568.0
212144,243238.641846,8196883.79541,3572.0
212145,243238.641846,8196905.201904,3564.0
212146,243238.650146,8196959.912354,3556.0
212147,243238.650146,8196970.200684,3552.0
212148,243238.658203,8196493.342285,3526.0
212149,243238.658203,8196535.115234,3540.0
212150,243238.658203,8196844.602295,3572.0
212151,243238.658203,8196885.545166,3572.0
212152,243238.666504,8197073.203125,3524.0
212153,243238.674805,8195966.382568,3536.0
212154,243238.674805,8196596.244629,3568.0
212155,243238.674805,8196804.999023,3576.0
212156,243238.674805,8196840.202881,3574.0
212157,243238.683105,8196767.79541,3572.0
212158,243238.683105,8196803.599121,3576.0
212159,243238.691162,8196687.259033,3564.0
212160,243238.691162,8196767.595459,3572.0
212161,243238.699463,8195966.412598,3536.0
212162,243238.707764,8196597.724365,3570.0
212163,243238.707764,8196895.593506,3562.0
212164,243238.707764,8196991.317139,3544.0
212165,243238.716064,8196829.604736,3582.0
212166,243238.716064,8197077.522217,3522.0
212167,243238.724365,8196882.995605,3570.0
212168,243238.732422,8196599.214111,3572.0
212169,243238.732422,8196903.692139,3562.0
212170,243238.740723,8196882.195801,3568.0
212171,243238.757324,8196832.004395,3580.0
212172,243238.757324,8196954.40332,3556.0
212173,243238.773682,8196825.395508,3582.0
212174,243238.773682,8196912.800537,3564.0
212175,243238.781982,8196892.404053,3564.0
212176,243238.790283,8195995.557617,3534.0
212177,243238.790283,8196601.073975,3574.0
212178,243238.790283,8196805.908936,3576.0
212179,243238.790283,8196896.003418,3562.0
212180,243238.798584,8196974.100098,3548.0
212181,243238.806641,8196581.127441,3562.0
212182,243238.806641,8196960.202393,3556.0
212183,243238.814941,8196829.454834,3582.0
212184,243238.814941,8196844.602295,3572.0
212185,243238.814941,8196848.001709,3570.0
212186,243238.823242,8196596.124756,3568.0
212187,243238.823242,8196849.001465,3570.0
212188,243238.831543,8196881.99585,3568.0
212189,243238.831543,8196891.804199,3568.0
212190,243238.831543,8196950.134033,3556.0
212191,243238.8479,8196785.002441,3578.0
212192,243238.8479,8196896.203369,3562.0
212193,243238.856201,8196617.351074,3580.0
212194,243238.856201,8196849.001465,3570.0
212195,243238.856201,8197015.602783,3536.0
212196,243238.872803,8197056.395996,3528.0
212197,243238.880859,8196829.204834,3582.0
212198,243238.880859,8196954.40332,3556.0
212199,243238.881566,8197089.594693,3518.635884
212200,243238.88916,8196818.59668,3578.0
212201,243238.88916,8196988.717529,3546.0
212202,243238.897461,8196882.995605,3572.0
212203,243238.897461,8196891.804199,3568.0
212204,243238.905762,8196767.375488,3572.0
212205,243238.913818,8196020.723267,3532.0
212206,243238.913818,8196806.798584,3576.0
212207,243238.913818,8196829.104736,3582.0
212208,243238.922119,8196785.202393,3578.0
212209,243238.922119,8196829.004883,3582.0
212210,243238.93042,8196903.602051,3562.0
212211,243238.947021,8196836.313721,3576.0
212212,243238.947021,8196896.40332,3562.0
212213,243238.955078,8197062.204834,3526.0
212214,243238.963379,8196892.404053,3564.0
212215,243238.97998,8196785.402344,3578.0
212216,243238.97998,8196882.795654,3572.0
212217,243238.988037,8196828.594971,3582.0
212218,243238.996338,8196839.802979,3574.0
212219,243239.004639,8196522.057373,3536.0
212220,243239.012939,8195957.204224,3540.0
212221,243239.012939,8196046.328979,3528.0
212222,243239.012939,8196772.404541,3574.0
212223,243239.020996,8195986.349243,3538.0
212224,243239.029297,8196867.598145,3572.0
212225,243239.037598,8196600.773926,3574.0
212226,243239.037598,8196844.802246,3572.0
212227,243239.037598,8196967.401123,3554.0
212228,243239.045898,8196040.719849,3530.0
212229,243239.045898,8197028.550781,3534.0
212230,243239.054199,8196697.657471,3564.0
212231,243239.054199,8196698.207275,3564.0
212232,243239.062256,8196892.00415,3566.0
212233,243239.078857,8196933.996826,3560.0
212234,243239.087158,8196020.773315,3532.0
212235,243239.087158,8196618.150879,3580.0
212236,243239.087158,8196763.306152,3570.0
212237,243239.087158,8196828.205078,3582.0
212238,243239.087158,8196833.803955,3578.0
212239,243239.103516,8196040.519897,3530.0
212240,243239.103516,8196817.996826,3578.0
212241,243239.103516,8197039.998779,3532.0
212242,243239.103516,8197062.504883,3526.0
212243,243239.120117,8196568.099609,3554.0
212244,243239.128418,8196778.003662,3576.0
212245,243239.136475,8196577.447998,3560.0
212246,243239.144775,8196068.19519,3530.0
212247,243239.144775,8196763.226074,3570.0
212248,243239.144775,8196881.99585,3570.0
212249,243239.144775,8196902.802246,3562.0
212250,243239.153076,8195946.705933,3544.0
212251,243239.161377,8196763.256104,3570.0
212252,243239.169434,8196767.375488,3572.0
212253,243239.169434,8196825.395508,3582.0
212254,243239.177734,8196902.692139,3562.0
212255,243239.186035,8196605.593018,3576.0
212256,243239.186035,8196828.10498,3582.0
212257,243239.194336,8196596.074707,3568.0
212258,243239.202637,8196857.709961,3572.0
212259,243239.210693,8197005.884521,3538.0
212260,243239.218994,8196557.77124,3550.0
212261,243239.218994,8196616.611328,3580.0
212262,243239.218994,8196902.602295,3562.0
212263,243239.218994,8196960.382324,3556.0
212264,243239.227295,8196954.003418,3556.0
212265,243239.235596,8196967.611084,3554.0
212266,243239.243652,8196047.48877,3528.0
212267,243239.243652,8196827.995117,3582.0
212268,243239.251953,8195995.797607,3534.0
212269,243239.260254,8196679.070557,3566.0
212270,243239.260254,8196763.15625,3570.0
212271,243239.268555,8196497.97168,3528.0
212272,243239.276855,8197056.595947,3528.0
212273,243239.284912,8196047.018799,3528.0
212274,243239.284912,8196671.751709,3568.0
212275,243239.284912,8196931.397217,3562.0
212276,243239.284912,8197062.804932,3526.0
212277,243239.293213,8196047.548706,3528.0
212278,243239.293213,8196891.00415,3570.0
212279,243239.301514,8196568.729492,3556.0
212280,243239.301514,8196772.404541,3574.0
212281,243239.301514,8196817.196777,3578.0
212282,243239.301514,8196905.311768,3564.0
212283,243239.309814,8196597.264648,3570.0
212284,243239.309814,8196784.202637,3578.0
212285,243239.309814,8196972.000488,3550.0
212286,243239.326172,8196836.203613,3576.0
212287,243239.326172,8196950.404053,3556.0
212288,243239.334473,8196046.408936,3528.0
212289,243239.334473,8196952.403809,3556.0
212290,243239.342773,8196777.813721,3576.0
212291,243239.342773,8196827.595215,3582.0
212292,243239.342773,8196988.647461,3546.0
212293,243239.359131,8196525.546875,3538.0
212294,243239.359131,8196821.996094,3580.0
212295,243239.375732,8195980.230225,3538.0
212296,243239.375732,8196822.99585,3580.0
212297,243239.375732,8196867.998291,3572.0
212298,243239.384033,8196820.996338,3580.0
212299,243239.384033,8196974.399902,3548.0
212300,243239.39209,8196833.604004,3578.0
212301,243239.400391,8196816.596924,3578.0
212302,243239.400391,8196868.437988,3572.0
212303,243239.408691,8196568.139648,3554.0
212304,243239.416992,8196952.693604,3556.0
212305,243239.416992,8197016.802734,3536.0
212306,243239.425293,8196568.159424,3554.0
212307,243239.425293,8196738.300293,3566.0
212308,243239.43335,8196568.159424,3554.0
212309,243239.43335,8197063.404785,3526.0
212310,243239.44165,8196913.400391,3564.0
212311,243239.449951,8196762.776123,3570.0
212312,243239.449951,8196808.998291,3578.0
212313,243239.466309,8196809.408203,3578.0
212314,243239.474609,8196605.203125,3576.0
212315,243239.474609,8196953.403564,3556.0
212316,243239.48291,8196020.463379,3532.0
212317,243239.48291,8196808.79834,3578.0
212318,243239.48291,8196821.996094,3580.0
212319,243239.48291,8196967.801025,3554.0
212320,243239.491211,8196827.195068,3582.0
212321,243239.491211,8196913.700439,3564.0
212322,243239.499512,8196889.404541,3572.0
212323,243239.499512,8196915.600098,3564.0
212324,243239.507568,8196832.004395,3580.0
212325,243239.507568,8196914.000244,3564.0
212326,243239.515869,8196931.537354,3562.0
212327,243239.515869,8196934.996826,3560.0
212328,243239.515869,8196995.39624,3542.0
212329,243239.52417,8195985.419312,3538.0
212330,243239.52417,8196772.174561,3574.0
212331,243239.52417,8196821.996094,3580.0
212332,243239.532471,8196915.300049,3564.0
212333,243239.532471,8196953.003662,3556.0
212334,243239.540527,8196777.60376,3576.0
212335,243239.540527,8196809.798096,3578.0
212336,243239.540527,8196892.404053,3564.0
212337,243239.540527,8196902.222412,3562.0
212338,243239.540527,8196960.602295,3556.0
212339,243239.548828,8196974.469971,3548.0
212340,243239.56543,8196868.798096,3572.0
212341,243239.56543,8196915.000244,3564.0
212342,243239.57373,8196950.753906,3556.0
212343,243239.581787,8196809.998047,3578.0
212344,243239.581787,8196810.197998,3578.0
212345,243239.581787,8196830.004639,3580.0
212346,243239.584987,8197089.590921,3518.717589
212347,243239.590088,8196914.400146,3564.0
212348,243239.590088,8196914.700195,3564.0
212349,243239.590088,8196971.000488,3552.0
212350,243239.598389,8196891.604248,3566.0
212351,243239.614746,8196020.333374,3532.0
212352,243239.614746,8196038.800171,3530.0
212353,243239.614746,8196628.679199,3578.0
212354,243239.63062,8195892.821183,3544.0
212355,243239.631348,8196762.466309,3570.0
212356,243239.631348,8196831.004639,3580.0
212357,243239.631348,8196833.224121,3578.0
212358,243239.647949,8196825.075439,3582.0
212359,243239.647949,8196838.603271,3574.0
212360,243239.656006,8195957.744141,3540.0
212361,243239.656006,8196916.399902,3564.0
212362,243239.656006,8197078.002197,3522.0
212363,243239.664307,8195968.49231,3536.0
212364,243239.664307,8196852.900879,3572.0
212365,243239.664307,8196853.000732,3572.0
212366,243239.672607,8197040.158691,3532.0
212367,243239.680908,8196045.119141,3528.0
212368,243239.680908,8196852.800781,3572.0
212369,243239.680908,8196892.823975,3564.0
212370,243239.680908,8197017.112549,3536.0
212371,243239.688965,8196853.200684,3572.0
212372,243239.697266,8196046.608887,3528.0
212373,243239.697266,8196783.792725,3578.0
212374,243239.697266,8196974.599854,3548.0
212375,243239.713867,8195979.42041,3538.0
212376,243239.713867,8196468.196655,3520.0
212377,243239.713867,8196637.147705,3578.0
212378,243239.713867,8197063.584717,3526.0
212379,243239.722168,8196830.004639,3580.0
212380,243239.730225,8196852.60083,3572.0
212381,243239.730225,8196917.399658,3564.0
212382,243239.738525,8195995.967529,3534.0
212383,243239.738525,8196852.60083,3572.0
212384,243239.746826,8196838.603271,3574.0
212385,243239.746826,8196916.999756,3564.0
212386,243239.746826,8196951.203857,3556.0
212387,243239.755127,8196636.387939,3578.0
212388,243239.763184,8196680.930176,3566.0
212389,243239.763184,8196772.004639,3574.0
212390,243239.763184,8196777.203613,3576.0
212391,243239.763184,8196917.699707,3564.0
212392,243239.771484,8196812.597656,3578.0
212393,243239.779785,8196812.597656,3578.0
212394,243239.779785,8196814.19751,3578.0
212395,243239.779785,8196829.004883,3580.0
212396,243239.779785,8196968.200928,3554.0
212397,243239.788086,8196856.800049,3572.0
212398,243239.788086,8196901.80249,3562.0
212399,243239.788086,8196917.999512,3564.0
212400,243239.796143,8196598.404297,3572.0
212401,243239.796143,8196889.20459,3572.0
212402,243239.796143,8196974.599854,3548.0
212403,243239.804443,8196044.749146,3528.0
212404,243239.812744,8196931.597168,3562.0
212405,243239.821045,8196971.200439,3552.0
212406,243239.829346,8196813.397461,3578.0
212407,243239.829346,8196832.804199,3578.0
212408,243239.837402,8195962.143311,3538.0
212409,243239.837402,8195991.478271,3536.0
212410,243239.837402,8196667.57251,3570.0
212411,243239.845703,8195967.772339,3536.0
212412,243239.854004,8196519.037842,3534.0
212413,243239.854004,8196580.947266,3562.0
212414,243239.862305,8196893.203857,3564.0
212415,243239.870361,8196856.600098,3572.0
212416,243239.878662,8196519.037842,3534.0
212417,243239.878662,8196813.397461,3578.0
212418,243239.886963,8196855.000488,3572.0
212419,243239.886963,8196882.795654,3572.0
212420,243239.886963,8196900.80249,3562.0
212421,243239.886963,8196901.002441,3562.0
212422,243239.895264,8196898.00293,3562.0
212423,243239.903564,8197074.402832,3524.0
212424,243239.911621,8196922.408936,3564.0
212425,243239.928223,8197029.200684,3534.0
212426,243239.936523,8196047.498779,3528.0
212427,243239.936523,8196921.999023,3564.0
212428,243239.94458,8196522.037354,3536.0
212429,243239.94458,8196922.798828,3564.0
212430,243239.952881,8196918.799561,3564.0
212431,243239.961182,8196854.000488,3572.0
212432,243239.961182,8197017.402588,3536.0
212433,243239.961182,8197063.804688,3526.0
