sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
QV-C02-020-A0075,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.067572722,0.000000000,0.000000000
QV-C02-020-A0076,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.072375594,0.000000000,0.000000000
QV-C02-020-A0077,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.065812500,0.000000000,0.000000000
QV-C02-020-A0078,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.072069379,0.000000000,0.000000000
QV-C02-020-A0079,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.077778164,0.000000000,0.000000000
QV-C02-020-A0080,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.074502850,0.000000000,0.000000000
QV-C02-020-A0081,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.078009972,0.000000000,0.000000000
QV-C02-020-A0082,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.075750426,0.000000000,0.000000000
QV-C02-020-A0083,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.085205113,0.000000000,0.000000000
QV-C02-020-A0084,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.083414820,0.000000000,0.000000000
QV-C02-020-A0085,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.083923178,0.000000000,0.000000000
QV-C02-020-A0086,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.090102709,0.000000000,0.000000000
QV-C02-020-A0087,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.091908490,0.000000000,0.000000000
QV-C02-020-A0088,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.089586028,0.000000000,0.000000000
QV-C02-020-A0089,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.089422067,0.000000000,0.000000000
QV-C02-020-A0090,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.091876846,0.000000000,0.000000000
QV-C02-020-A0091,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.101952850,0.000000000,0.000000000
QV-C02-020-A0092,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.092736679,0.000000000,0.000000000
QV-C02-020-A0093,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.098726517,0.000000000,0.000000000
QV-C02-020-A0094,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.099895223,0.000000000,0.000000000
QV-C02-020-A0095,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.105516627,0.000000000,0.000000000
QV-C02-020-A0096,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.108177552,0.000000000,0.000000000
QV-C02-020-A0097,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.105392259,0.000000000,0.000000000
QV-C02-020-A0098,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.115466562,0.000000000,0.000000000
QV-C02-020-A0099,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.113817896,0.000000000,0.000000000
QV-C02-020-A0100,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.107780960,0.000000000,0.000000000
QV-C02-020-A0101,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.119562911,0.000000000,0.000000000
QV-C02-020-A0102,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.118037720,0.000000000,0.000000000
QV-C02-020-A0103,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.131504393,0.000000000,0.000000000
QV-C02-020-A0104,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.125884536,0.000000000,0.000000000
QV-C02-020-A0105,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.132438652,0.000000000,0.000000000
QV-C02-020-A0106,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,210.000000000,212.000000000,2.000000000,0.122120682,0.000000000,0.000000000
QV-C02-020-A0107,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,212.000000000,214.000000000,2.000000000,0.130059770,0.000000000,0.000000000
QV-C02-020-A0108,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,214.000000000,216.000000000,2.000000000,0.140395951,0.000000000,0.000000000
QV-C02-020-A0109,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,216.000000000,218.000000000,2.000000000,0.135977223,0.000000000,0.000000000
QV-C02-020-A0110,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,218.000000000,220.000000000,2.000000000,0.151412871,0.000000000,0.000000000
QV-C02-020-A0111,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,220.000000000,222.000000000,2.000000000,0.142416481,0.000000000,0.000000000
QV-C02-020-A0112,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,222.000000000,224.000000000,2.000000000,0.134980744,0.000000000,0.000000000
QV-C02-020-A0113,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,224.000000000,226.000000000,2.000000000,0.149399966,0.000000000,0.000000000
QV-C02-020-A0114,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,226.000000000,228.000000000,2.000000000,0.155770671,0.000000000,0.000000000
QV-C02-020-A0115,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,228.000000000,230.000000000,2.000000000,0.153109897,0.000000000,0.000000000
QV-C02-020-A0116,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,230.000000000,232.000000000,2.000000000,0.163370246,0.000000000,0.000000000
QV-C02-020-A0117,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,232.000000000,234.000000000,2.000000000,0.165419247,0.000000000,0.000000000
QV-C02-020-A0118,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,234.000000000,236.000000000,2.000000000,0.151210316,0.000000000,0.000000000
QV-C02-020-A0119,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,236.000000000,238.000000000,2.000000000,0.173775312,0.000000000,0.000000000
QV-C02-020-A0120,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,238.000000000,240.000000000,2.000000000,0.168869634,0.000000000,0.000000000
QV-C02-020-A0121,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,240.000000000,242.000000000,2.000000000,0.158796217,0.000000000,0.000000000
QV-C02-020-A0122,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,242.000000000,244.000000000,2.000000000,0.168886502,0.000000000,0.000000000
QV-C02-020-A0123,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,244.000000000,246.000000000,2.000000000,0.167459059,0.000000000,0.000000000
QV-C02-020-A0124,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,246.000000000,248.000000000,2.000000000,0.164964300,0.000000000,0.000000000
QV-C02-020-A0125,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,248.000000000,250.000000000,2.000000000,0.186013833,0.000000000,0.000000000
QV-C02-020-A0126,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,250.000000000,252.000000000,2.000000000,0.169127639,0.000000000,0.000000000
QV-C02-020-A0127,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,252.000000000,254.000000000,2.000000000,0.183032873,0.000000000,0.000000000
QV-C02-020-A0128,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,254.000000000,256.000000000,2.000000000,0.181140324,0.000000000,0.000000000
QV-C02-020-A0129,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,256.000000000,258.000000000,2.000000000,0.190093043,0.000000000,0.000000000
QV-C02-020-A0130,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,258.000000000,260.000000000,2.000000000,0.182783330,0.000000000,0.000000000
QV-C02-020-A0131,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,260.000000000,262.000000000,2.000000000,0.187527015,0.000000000,0.000000000
QV-C02-020-A0132,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,262.000000000,264.000000000,2.000000000,0.180931551,0.000000000,0.000000000
QV-C02-020-A0133,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,264.000000000,266.000000000,2.000000000,0.204555251,0.000000000,0.000000000
QV-C02-020-A0134,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,266.000000000,268.000000000,2.000000000,0.194835807,0.000000000,0.000000000
QV-C02-020-A0135,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,268.000000000,270.000000000,2.000000000,0.207523329,0.000000000,0.000000000
QV-C02-020-A0136,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,270.000000000,272.000000000,2.000000000,0.189093653,0.000000000,0.000000000
QV-C02-020-A0137,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,272.000000000,274.000000000,2.000000000,0.203499100,0.000000000,0.000000000
QV-C02-020-A0138,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,274.000000000,276.000000000,2.000000000,0.198193101,0.000000000,0.000000000
QV-C02-020-A0139,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,276.000000000,278.000000000,2.000000000,0.229240240,0.000000000,0.000000000
QV-C02-020-A0140,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,278.000000000,280.000000000,2.000000000,0.192977216,0.000000000,0.000000000
QV-C02-020-A0141,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,280.000000000,282.000000000,2.000000000,0.234601501,0.000000000,0.000000000
QV-C02-020-A0142,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,282.000000000,284.000000000,2.000000000,0.206114920,0.000000000,0.000000000
QV-C02-020-A0143,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,284.000000000,286.000000000,2.000000000,0.216681180,0.000000000,0.000000000
QV-C02-020-A0144,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,286.000000000,288.000000000,2.000000000,0.230065162,0.000000000,0.000000000
QV-C02-020-A0145,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,288.000000000,290.000000000,2.000000000,0.231457477,0.000000000,0.000000000
QV-C02-020-A0146,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,290.000000000,292.000000000,2.000000000,0.224558992,0.000000000,0.000000000
QV-C02-020-A0147,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,292.000000000,294.000000000,2.000000000,0.228045745,0.000000000,0.000000000
QV-C02-020-A0148,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,294.000000000,296.000000000,2.000000000,0.215697912,0.000000000,0.000000000
QV-C02-020-A0149,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,296.000000000,298.000000000,2.000000000,0.229057650,0.000000000,0.000000000
QV-C02-020-A0150,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,298.000000000,300.000000000,2.000000000,0.225087896,0.000000000,0.000000000
QV-C02-020-A0151,QV-C02-020,DS00,quebrada_verde,CAMPAIGN_02,300.000000000,301.669803512,1.669803512,0.249984058,0.000000000,0.000000000
QV-C03-001-A0001,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,0.000000000,2.000000000,2.000000000,0.206731154,0.000000000,0.000000000
QV-C03-001-A0002,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,2.000000000,4.000000000,2.000000000,0.216901591,0.000000000,0.000000000
QV-C03-001-A0003,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,4.000000000,6.000000000,2.000000000,0.232219487,0.000000000,0.000000000
QV-C03-001-A0004,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,6.000000000,8.000000000,2.000000000,0.233915660,0.000000000,0.000000000
QV-C03-001-A0005,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,8.000000000,10.000000000,2.000000000,0.251370438,0.000000000,0.000000000
QV-C03-001-A0006,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,10.000000000,12.000000000,2.000000000,0.252300328,0.000000000,0.000000000
QV-C03-001-A0007,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,12.000000000,14.000000000,2.000000000,0.238201217,0.000000000,0.000000000
QV-C03-001-A0008,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,14.000000000,16.000000000,2.000000000,0.265239229,0.000000000,0.000000000
QV-C03-001-A0009,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,16.000000000,18.000000000,2.000000000,0.252254614,0.000000000,0.000000000
QV-C03-001-A0010,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,18.000000000,20.000000000,2.000000000,0.274649190,0.000000000,0.000000000
QV-C03-001-A0011,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,20.000000000,22.000000000,2.000000000,0.274881649,0.000000000,0.000000000
QV-C03-001-A0012,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,22.000000000,24.000000000,2.000000000,0.295276375,0.000000000,0.000000000
QV-C03-001-A0013,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,24.000000000,26.000000000,2.000000000,0.277901173,0.000000000,0.000000000
QV-C03-001-A0014,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,26.000000000,28.000000000,2.000000000,0.313424952,0.000000000,0.000000000
QV-C03-001-A0015,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,28.000000000,30.000000000,2.000000000,0.316228529,0.000000000,0.000000000
QV-C03-001-A0016,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,30.000000000,32.000000000,2.000000000,0.293669209,0.000000000,0.000000000
QV-C03-001-A0017,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,32.000000000,34.000000000,2.000000000,0.307630991,0.000000000,0.000000000
QV-C03-001-A0018,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,34.000000000,36.000000000,2.000000000,0.327510874,0.000000000,0.000000000
QV-C03-001-A0019,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,36.000000000,38.000000000,2.000000000,0.359383103,0.000000000,0.000000000
QV-C03-001-A0020,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,38.000000000,40.000000000,2.000000000,0.319847667,0.000000000,0.000000000
QV-C03-001-A0021,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,40.000000000,42.000000000,2.000000000,0.369079106,0.000000000,0.000000000
QV-C03-001-A0022,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,42.000000000,44.000000000,2.000000000,0.358469341,0.000000000,0.000000000
QV-C03-001-A0023,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,44.000000000,46.000000000,2.000000000,0.345208682,0.000000000,0.000000000
QV-C03-001-A0024,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,46.000000000,48.000000000,2.000000000,0.372635715,0.000000000,0.000000000
QV-C03-001-A0025,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,48.000000000,50.000000000,2.000000000,0.380391727,0.000000000,0.000000000
QV-C03-001-A0026,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,50.000000000,52.000000000,2.000000000,0.377789695,0.000000000,0.000000000
QV-C03-001-A0027,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,52.000000000,54.000000000,2.000000000,0.375430450,0.000000000,0.000000000
QV-C03-001-A0028,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,54.000000000,56.000000000,2.000000000,0.405875057,0.000000000,0.000000000
QV-C03-001-A0029,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,56.000000000,58.000000000,2.000000000,0.435435589,0.000000000,0.000000000
QV-C03-001-A0030,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,58.000000000,60.000000000,2.000000000,0.435865104,0.000000000,0.000000000
QV-C03-001-A0031,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,60.000000000,62.000000000,2.000000000,0.420927778,0.000000000,0.000000000
QV-C03-001-A0032,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,62.000000000,64.000000000,2.000000000,0.421706987,0.000000000,0.000000000
QV-C03-001-A0033,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,64.000000000,66.000000000,2.000000000,0.450256036,0.000000000,0.000000000
QV-C03-001-A0034,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,66.000000000,68.000000000,2.000000000,0.466213439,0.000000000,0.000000000
QV-C03-001-A0035,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,68.000000000,70.000000000,2.000000000,0.466586984,0.000000000,0.000000000
QV-C03-001-A0036,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,70.000000000,72.000000000,2.000000000,0.453627382,0.000000000,0.000000000
QV-C03-001-A0037,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,72.000000000,74.000000000,2.000000000,0.520968049,0.000000000,0.000000000
QV-C03-001-A0038,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,74.000000000,76.000000000,2.000000000,0.487474197,0.000000000,0.000000000
QV-C03-001-A0039,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,76.000000000,78.000000000,2.000000000,0.490958703,0.000000000,0.000000000
QV-C03-001-A0040,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,78.000000000,80.000000000,2.000000000,0.510409540,0.000000000,0.000000000
QV-C03-001-A0041,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,80.000000000,82.000000000,2.000000000,0.552247132,0.000000000,0.000000000
QV-C03-001-A0042,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,82.000000000,84.000000000,2.000000000,0.545495630,0.000000000,0.000000000
QV-C03-001-A0043,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,84.000000000,86.000000000,2.000000000,0.564233455,0.000000000,0.000000000
QV-C03-001-A0044,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,86.000000000,88.000000000,2.000000000,0.579855762,0.000000000,0.000000000
QV-C03-001-A0045,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,88.000000000,90.000000000,2.000000000,0.557750582,0.000000000,0.000000000
QV-C03-001-A0046,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,90.000000000,92.000000000,2.000000000,0.576683010,0.000000000,0.000000000
QV-C03-001-A0047,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,92.000000000,94.000000000,2.000000000,0.609581335,0.000000000,0.000000000
QV-C03-001-A0048,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,94.000000000,96.000000000,2.000000000,0.562447954,0.000000000,0.000000000
QV-C03-001-A0049,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,96.000000000,98.000000000,2.000000000,0.649612796,0.000000000,0.000000000
QV-C03-001-A0050,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,98.000000000,100.000000000,2.000000000,0.634090863,0.000000000,0.000000000
QV-C03-001-A0051,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,100.000000000,102.000000000,2.000000000,0.623863118,0.000000000,0.000000000
QV-C03-001-A0052,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,102.000000000,104.000000000,2.000000000,0.615452267,0.000000000,0.000000000
QV-C03-001-A0053,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,104.000000000,106.000000000,2.000000000,0.612074221,0.000000000,0.000000000
QV-C03-001-A0054,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,106.000000000,108.000000000,2.000000000,0.611643479,0.000000000,0.000000000
QV-C03-001-A0055,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,108.000000000,110.000000000,2.000000000,0.671588886,0.000000000,0.000000000
QV-C03-001-A0056,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,110.000000000,112.000000000,2.000000000,0.680000574,0.000000000,0.000000000
QV-C03-001-A0057,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,112.000000000,114.000000000,2.000000000,0.706896644,0.000000000,0.000000000
QV-C03-001-A0058,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,114.000000000,116.000000000,2.000000000,0.703091378,0.000000000,0.000000000
QV-C03-001-A0059,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,116.000000000,118.000000000,2.000000000,0.667529012,0.000000000,0.000000000
QV-C03-001-A0060,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,118.000000000,120.000000000,2.000000000,0.737774714,0.000000000,0.000000000
QV-C03-001-A0061,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,120.000000000,122.000000000,2.000000000,0.713386882,0.000000000,0.000000000
QV-C03-001-A0062,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,122.000000000,124.000000000,2.000000000,0.715988595,0.000000000,0.000000000
QV-C03-001-A0063,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,124.000000000,126.000000000,2.000000000,0.735875557,0.000000000,0.000000000
QV-C03-001-A0064,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,126.000000000,128.000000000,2.000000000,0.696008316,0.000000000,0.000000000
QV-C03-001-A0065,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,128.000000000,130.000000000,2.000000000,0.687645290,0.000000000,0.000000000
QV-C03-001-A0066,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,130.000000000,132.000000000,2.000000000,0.732814277,0.000000000,0.000000000
QV-C03-001-A0067,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,132.000000000,134.000000000,2.000000000,0.759999628,0.000000000,0.000000000
QV-C03-001-A0068,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,134.000000000,136.000000000,2.000000000,0.752619128,0.000000000,0.000000000
QV-C03-001-A0069,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,136.000000000,138.000000000,2.000000000,0.759056327,0.000000000,0.000000000
QV-C03-001-A0070,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,138.000000000,140.000000000,2.000000000,0.753205628,0.000000000,0.000000000
QV-C03-001-A0071,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,140.000000000,142.000000000,2.000000000,0.801955557,0.000000000,0.000000000
QV-C03-001-A0072,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,142.000000000,144.000000000,2.000000000,0.713643083,0.000000000,0.000000000
QV-C03-001-A0073,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,144.000000000,146.000000000,2.000000000,0.888099538,0.000000000,0.000000000
QV-C03-001-A0074,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,146.000000000,148.000000000,2.000000000,0.866565273,0.000000000,0.000000000
QV-C03-001-A0075,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,148.000000000,150.000000000,2.000000000,0.835696405,0.000000000,0.000000000
QV-C03-001-A0076,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,150.000000000,152.000000000,2.000000000,0.871285831,0.000000000,0.000000000
QV-C03-001-A0077,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,152.000000000,154.000000000,2.000000000,0.803750772,0.000000000,0.000000000
QV-C03-001-A0078,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,154.000000000,156.000000000,2.000000000,0.779452380,0.000000000,0.000000000
QV-C03-001-A0079,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,156.000000000,158.000000000,2.000000000,0.840708008,0.000000000,0.000000000
QV-C03-001-A0080,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,158.000000000,160.000000000,2.000000000,0.836272365,0.000000000,0.000000000
QV-C03-001-A0081,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,160.000000000,162.000000000,2.000000000,0.843131525,0.000000000,0.000000000
QV-C03-001-A0082,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,162.000000000,164.000000000,2.000000000,0.865577932,0.000000000,0.000000000
QV-C03-001-A0083,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,164.000000000,166.000000000,2.000000000,0.840013693,0.000000000,0.000000000
QV-C03-001-A0084,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,166.000000000,168.000000000,2.000000000,0.851312978,0.000000000,0.000000000
QV-C03-001-A0085,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,168.000000000,170.000000000,2.000000000,0.940456401,0.000000000,0.000000000
QV-C03-001-A0086,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,170.000000000,172.000000000,2.000000000,0.833644820,0.000000000,0.000000000
QV-C03-001-A0087,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,172.000000000,174.000000000,2.000000000,0.901572336,0.000000000,0.000000000
QV-C03-001-A0088,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,174.000000000,176.000000000,2.000000000,0.858984203,0.000000000,0.000000000
QV-C03-001-A0089,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,176.000000000,178.000000000,2.000000000,0.893764477,0.000000000,0.000000000
QV-C03-001-A0090,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,178.000000000,180.000000000,2.000000000,0.857969944,0.000000000,0.000000000
QV-C03-001-A0091,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,180.000000000,182.000000000,2.000000000,0.878826888,0.000000000,0.000000000
QV-C03-001-A0092,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,182.000000000,184.000000000,2.000000000,0.915442008,0.000000000,0.000000000
QV-C03-001-A0093,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,184.000000000,186.000000000,2.000000000,0.872998442,0.000000000,0.000000000
QV-C03-001-A0094,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,186.000000000,188.000000000,2.000000000,0.846437714,0.000000000,0.000000000
QV-C03-001-A0095,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,188.000000000,190.000000000,2.000000000,0.886953239,0.000000000,0.000000000
QV-C03-001-A0096,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,190.000000000,192.000000000,2.000000000,0.907713122,0.000000000,0.000000000
QV-C03-001-A0097,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,192.000000000,194.000000000,2.000000000,0.879680308,0.000000000,0.000000000
QV-C03-001-A0098,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,194.000000000,196.000000000,2.000000000,0.879657045,0.000000000,0.000000000
QV-C03-001-A0099,QV-C03-001,DS00,quebrada_verde,CAMPAIGN_03,196.000000000,198.000000000,2.000000000,0.869437624,0.000000000,0.000000000
